"","date","hour","crime","long","lat"
"59948","2018-01-07","10:00:00","ROBO A NEGOCIO C.V.",-99.18624,19.3877
"59955","2018-01-07","20:00:00","ROBO A TRANSEUNTE S.V.",-99.15875,19.37066
"59958","2018-01-07","05:55:00","ROBO A TRANSEUNTE C.V.",-99.20515,19.35563
"59962","2018-01-07","13:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25948,19.36699
"59970","2018-01-07","13:45:00","ROBO A TRANSEUNTE C.V.",-99.24393,19.35552
"59978","2018-01-08","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16765,19.36082
"59979","2018-01-08","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1576,19.36819
"59980","2018-01-08","07:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14846,19.37171
"59996","2018-01-08","00:15:00","ROBO A TRANSEUNTE C.V.",-99.17202,19.39861
"60006","2018-01-08","15:00:00","ROBO A TRANSEUNTE C.V.",-99.17765,19.39264
"60011","2018-01-08","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15679,19.39829
"60024","2018-01-08","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15279,19.39094
"60029","2018-01-08","20:50:00","ROBO A TRANSEUNTE C.V.",-99.18439,19.37658
"60030","2018-01-08","07:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14663,19.36575
"60031","2018-01-08","16:00:00","ROBO A TRANSEUNTE C.V.",-99.20434,19.37903
"60037","2018-01-08","20:30:00","ROBO A TRANSEUNTE C.V.",-99.1859,19.39118
"60054","2018-01-08","19:00:00","ROBO A TRANSEUNTE C.V.",-99.1902,19.36791
"60056","2018-01-08","21:20:00","ROBO A TRANSEUNTE C.V.",-99.22099,19.37121
"60068","2018-01-08","19:30:00","ROBO A TRANSEUNTE C.V.",-99.19068,19.39905
"60073","2018-01-08","19:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17287,19.37772
"60075","2018-01-08","16:20:00","ROBO A TRANSEUNTE C.V.",-99.15787,19.38378
"60077","2018-01-08","19:00:00","ROBO A TRANSEUNTE C.V.",-99.18951,19.39504
"60079","2018-01-08","16:40:00","ROBO A TRANSEUNTE C.V.",-99.20924,19.36659
"60081","2018-01-08","18:00:00","ROBO A TRANSEUNTE C.V.",-99.16276,19.38738
"60085","2018-01-08","20:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19765,19.38843
"60089","2018-01-08","20:31:00","ROBO A TRANSEUNTE C.V.",-99.18089,19.37476
"60095","2018-01-08","20:10:00","ROBO A NEGOCIO C.V.",-99.18527,19.36083
"60098","2018-01-08","08:30:00","ROBO A REPARTIDOR C.V.",-99.2262,19.38227
"60099","2018-01-08","07:20:00","ROBO A TRANSEUNTE C.V.",-99.16377,19.36504
"60109","2018-01-09","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15267,19.39284
"60110","2018-01-09","06:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15245,19.38086
"60114","2018-01-09","05:40:00","ROBO A TRANSEUNTE C.V.",-99.21016,19.39686
"60119","2018-01-09","11:50:00","ROBO A TRANSEUNTE C.V.",-99.16719,19.39758
"60121","2018-01-09","06:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1799,19.39312
"60126","2018-01-09","14:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19942,19.33667
"60128","2018-01-09","09:30:00","ROBO A BORDO DE MICROBUS C.V.",-99.19582,19.39841
"60146","2018-01-09","16:40:00","ROBO A TRANSEUNTE C.V.",-99.14748,19.38002
"60158","2018-01-09","13:50:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.16617,19.36848
"60177","2018-01-09","22:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.21131,19.37551
"60180","2018-01-09","21:45:00","ROBO A NEGOCIO C.V.",-99.20941,19.37426
"60182","2018-01-09","23:00:00","ROBO A TRANSEUNTE S.V.",-99.20757,19.33529
"60190","2018-01-09","19:30:00","ROBO A TRANSEUNTE C.V.",-99.20321,19.38756
"60207","2018-01-09","15:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21334,19.39691
"60214","2018-01-09","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17305,19.37698
"60218","2018-01-09","11:40:00","ROBO A TRANSEUNTE C.V.",-99.21405,19.39131
"60226","2018-01-09","04:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.24203,19.38188
"60232","2018-01-09","10:45:00","ROBO A CUENTAHABIENTE C.V.",-99.15725,19.3817
"60233","2018-01-09","09:00:00","ROBO A CASA HABITACI'ON C.V.",-99.19806,19.34583
"60236","2018-01-09","21:18:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19345,19.34002
"60238","2018-01-09","19:00:00","ROBO A BORDO DE METRO S.V.",-99.18731,19.37597
"60245","2018-01-10","02:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15267,19.39284
"60246","2018-01-10","04:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15753,19.39607
"60247","2018-01-10","03:45:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17664,19.3709
"60248","2018-01-10","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16632,19.36213
"60281","2018-01-10","14:20:00","ROBO A CUENTAHABIENTE C.V.",-99.19001,19.36478
"60282","2018-01-10","16:30:00","ROBO A NEGOCIO C.V.",-99.26406,19.36713
"60291","2018-01-10","13:50:00","ROBO A TRANSEUNTE C.V.",-99.20936,19.36549
"60294","2018-01-10","16:20:00","ROBO A TRANSEUNTE C.V.",-99.20527,19.3949
"60311","2018-01-10","19:00:00","ROBO A TRANSEUNTE C.V.",-99.20541,19.39942
"60314","2018-01-10","23:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18423,19.36503
"60322","2018-01-10","21:00:00","ROBO A TRANSEUNTE C.V.",-99.22249,19.33741
"60325","2018-01-10","08:30:00","ROBO A TRANSEUNTE C.V.",-99.22363,19.35022
"60327","2018-01-10","21:00:00","ROBO A BORDO DE METRO C.V.",-99.1648,19.37062
"60330","2018-01-10","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2151,19.38881
"60332","2018-01-10","19:00:00","ROBO A BORDO DE METRO S.V.",-99.18698,19.37573
"60336","2018-01-10","19:30:00","ROBO A TRANSEUNTE C.V.",-99.14185,19.39606
"60337","2018-01-10","13:40:00","ROBO A TRANSEUNTE C.V.",-99.14116,19.38024
"60358","2018-01-10","10:30:00","ROBO A TRANSEUNTE C.V.",-99.20019,19.37431
"60364","2018-01-10","21:00:00","ROBO A TRANSEUNTE C.V.",-99.1952,19.36887
"60375","2018-01-10","19:30:00","ROBO A TRANSEUNTE C.V.",-99.18999,19.34422
"60379","2018-01-10","18:00:00","ROBO A TRANSEUNTE C.V.",-99.17916,19.37381
"60383","2018-01-10","20:30:00","ROBO A TRANSEUNTE C.V.",-99.16208,19.36714
"60389","2018-01-10","23:28:00","ROBO A TRANSEUNTE C.V.",-99.17404,19.39614
"60390","2018-01-10","17:10:00","ROBO A NEGOCIO C.V.",-99.16664,19.37105
"60391","2018-01-10","13:48:00","ROBO A NEGOCIO C.V.",-99.18838,19.37248
"60401","2018-01-10","20:40:00","ROBO A BORDO DE METRO S.V.",-99.16477,19.37203
"60404","2018-01-10","00:40:00","ROBO A TRANSEUNTE C.V.",-99.14517,19.38396
"60405","2018-01-10","15:10:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18456,19.35459
"60410","2018-01-10","21:00:00","VIOLACION",-99.2026915832448,19.3359128967631
"60416","2018-01-11","00:50:00","ROBO A TRANSEUNTE C.V.",-99.17825,19.37666
"60418","2018-01-11","04:10:00","HOMICIDIO DOLOSO",-99.22512,19.36501
"60419","2018-01-11","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17235,19.37683
"60420","2018-01-11","07:00:00","ROBO A TRANSEUNTE C.V.",-99.16765,19.36082
"60421","2018-01-11","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14951,19.37186
"60423","2018-01-11","06:35:00","LESIONES POR ARMA DE FUEGO",-99.20177,19.39966
"60440","2018-01-11","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17826,19.36035
"60445","2018-01-11","15:13:00","ROBO A TRANSEUNTE S.V.",-99.1867,19.36442
"60473","2018-01-11","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15363,19.39724
"60483","2018-01-11","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16614,19.36845
"60496","2018-01-11","23:15:00","ROBO A TRANSEUNTE C.V.",-99.14403,19.40244
"60499","2018-01-11","15:45:00","ROBO A TRANSEUNTE C.V.",-99.24517,19.35689
"60509","2018-01-11","19:00:00","ROBO A TRANSEUNTE C.V.",-99.17841,19.39703
"60511","2018-01-11","15:30:00","ROBO A TRANSEUNTE C.V.",-99.14172,19.37589
"60522","2018-01-11","19:25:00","ROBO A BORDO DE METRO S.V.",-99.18768,19.37633
"60528","2018-01-11","19:00:00","ROBO A TRANSEUNTE C.V.",-99.21434,19.37897
"60531","2018-01-11","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19576,19.33966
"60536","2018-01-11","15:30:00","ROBO A TRANSEUNTE C.V.",-99.17606,19.38304
"60538","2018-01-11","14:05:00","ROBO A CUENTAHABIENTE C.V.",-99.18953,19.3726
"60543","2018-01-11","23:30:00","ROBO A TRANSEUNTE C.V.",-99.14216,19.39608
"60544","2018-01-11","12:00:00","ROBO A REPARTIDOR C.V.",-99.2161,19.37687
"60546","2018-01-11","01:30:00","ROBO A TRANSEUNTE C.V.",-99.19629,19.33772
"60547","2018-01-11","13:30:00","ROBO A BORDO DE METRO S.V.",-99.16457,19.37075
"60548","2018-01-11","09:18:00","ROBO A NEGOCIO C.V.",-99.18529,19.39118
"60562","2018-01-12","00:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13931,19.37214
"60563","2018-01-12","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15608,19.37375
"60565","2018-01-12","06:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15432,19.39821
"60571","2018-01-12","01:50:00","ROBO A TRANSEUNTE C.V.",-99.15636,19.39193
"60596","2018-01-12","13:55:00","ROBO A NEGOCIO C.V.",-99.14351,19.38138
"60597","2018-01-12","08:55:00","ROBO A BORDO DE METRO S.V.",-99.16508,19.37067
"60604","2018-01-12","12:00:00","ROBO A NEGOCIO C.V.",-99.21641,19.35329
"60617","2018-01-12","20:30:00","HOMICIDIO DOLOSO",-99.24743,19.37893
"60625","2018-01-12","20:30:00","ROBO A CASA HABITACI'ON C.V.",-99.20454,19.33524
"60648","2018-01-12","20:20:00","ROBO A TRANSEUNTE C.V.",-99.19332,19.36629
"60656","2018-01-12","20:30:00","ROBO A TRANSEUNTE C.V.",-99.21434,19.37897
"60660","2018-01-12","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19521,19.34048
"60666","2018-01-12","16:00:00","ROBO A TRANSEUNTE C.V.",-99.19349,19.3691
"60667","2018-01-12","20:30:00","ROBO A TRANSEUNTE C.V.",-99.2432,19.37983
"60675","2018-01-12","16:20:00","ROBO A TRANSEUNTE C.V.",-99.15664,19.38943
"60680","2018-01-12","16:30:00","ROBO A NEGOCIO C.V.",-99.25722,19.35738
"60686","2018-01-12","08:15:00","ROBO A TRANSEUNTE C.V.",-99.19032,19.39799
"60690","2018-01-12","17:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.23918,19.37456
"60705","2018-01-12","01:30:00","ROBO A TRANSEUNTE C.V.",-99.18748,19.37787
"60714","2018-01-12","14:59:00","ROBO A BORDO DE METRO S.V.",-99.1409,19.37061
"60718","2018-01-12","17:10:00","ROBO A NEGOCIO C.V.",-99.14287,19.36368
"60722","2018-01-13","02:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15254,19.40206
"60723","2018-01-13","04:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15643,19.40195
"60724","2018-01-13","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14017,19.37866
"60729","2018-01-13","04:20:00","ROBO A TRANSEUNTE C.V.",-99.1951,19.3872
"60730","2018-01-13","11:26:00","ROBO A TRANSEUNTE C.V.",-99.15802,19.38316
"60731","2018-01-13","12:25:00","ROBO A TRANSEUNTE C.V.",-99.20305,19.3996
"60735","2018-01-13","00:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22795,19.37043
"60743","2018-01-13","17:40:00","ROBO A NEGOCIO C.V.",-99.18721,19.36361
"60769","2018-01-13","21:30:00","ROBO A TRANSEUNTE C.V.",-99.1877,19.36859
"60777","2018-01-13","13:15:00","ROBO A TRANSEUNTE C.V.",-99.16192,19.38958
"60788","2018-01-13","08:30:00","ROBO A TRANSEUNTE C.V.",-99.2047,19.33622
"60790","2018-01-13","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2113,19.39543
"60798","2018-01-13","23:25:00","ROBO A TRANSEUNTE C.V.",-99.18789,19.3851
"60800","2018-01-13","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18678,19.35346
"60808","2018-01-13","15:01:00","ROBO A NEGOCIO C.V.",-99.13962,19.38133
"60816","2018-01-13","16:27:00","ROBO A NEGOCIO C.V.",-99.16078,19.39619
"60819","2018-01-13","05:40:00","ROBO A TRANSEUNTE C.V.",-99.1446,19.37493
"60822","2018-01-13","14:30:00","ROBO A TRANSEUNTE C.V.",-99.16627,19.36828
"60828","2018-01-14","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16729,19.36389
"60830","2018-01-14","07:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16043,19.37423
"60848","2018-01-14","14:30:00","ROBO A TRANSEUNTE S.V.",-99.1804,19.36977
"60854","2018-01-14","20:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19539,19.342
"60855","2018-01-14","19:00:00","ROBO A TRANSEUNTE C.V.",-99.24485,19.36848
"60861","2018-01-14","17:00:00","ROBO A TRANSEUNTE C.V.",-99.21291,19.39221
"60869","2018-01-14","23:59:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19962,19.3803
"60873","2018-01-14","21:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21168,19.37952
"60874","2018-01-14","18:15:00","ROBO A TRANSEUNTE C.V.",-99.27778,19.32755
"60887","2018-01-14","15:30:00","ROBO A TRANSEUNTE C.V.",-99.19987,19.39411
"60888","2018-01-14","01:00:00","ROBO A TRANSEUNTE C.V.",-99.20362,19.36972
"60893","2018-01-14","12:30:00","ROBO A TRANSEUNTE C.V.",-99.14924,19.36471
"60901","2018-01-14","20:30:00","ROBO A TRANSEUNTE C.V.",-99.14227,19.37907
"60905","2018-01-14","11:48:00","ROBO A NEGOCIO C.V.",-99.18643,19.38577
"60910","2018-01-14","02:30:00","ROBO A NEGOCIO C.V.",-99.17862,19.38184
"60911","2018-01-14","17:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.23171,19.38368
"60926","2018-01-14","18:00:00","VIOLACION",-99.2274889070378,19.3840026934859
"60930","2018-01-15","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18225,19.36998
"60931","2018-01-15","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14669,19.39564
"60932","2018-01-15","00:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.16909,19.36397
"60986","2018-01-15","17:00:00","ROBO A TRANSEUNTE S.V.",-99.1357,19.38888
"60998","2018-01-15","03:38:00","ROBO A NEGOCIO C.V.",-99.18993,19.35644
"61020","2018-01-15","21:20:00","ROBO A TRANSEUNTE C.V.",-99.24477,19.35592
"61022","2018-01-15","21:30:00","ROBO A TRANSEUNTE C.V.",-99.1968,19.39918
"61028","2018-01-15","19:00:00","ROBO A TRANSEUNTE C.V.",-99.25462,19.36944
"61033","2018-01-15","19:00:00","ROBO A TRANSEUNTE C.V.",-99.17042,19.37393
"61037","2018-01-15","17:15:00","ROBO A TRANSEUNTE C.V.",-99.20019,19.39796
"61046","2018-01-15","21:20:00","ROBO A TRANSEUNTE C.V.",-99.15406,19.38618
"61056","2018-01-15","23:00:00","ROBO A TRANSEUNTE C.V.",-99.14509,19.38754
"61064","2018-01-15","07:00:00","ROBO A NEGOCIO C.V.",-99.24405,19.38004
"61065","2018-01-15","04:12:00","ROBO A NEGOCIO C.V.",-99.24957,19.36209
"61066","2018-01-15","04:15:00","ROBO A NEGOCIO C.V.",-99.24544,19.37949
"61069","2018-01-15","18:45:00","ROBO A TRANSEUNTE C.V.",-99.2477,19.37758
"61075","2018-01-15","08:10:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20254,19.36634
"61078","2018-01-15","13:00:00","ROBO A NEGOCIO C.V.",-99.24158,19.36505
"61080","2018-01-15","15:00:00","ROBO A REPARTIDOR C.V.",-99.14323,19.37115
"61082","2018-01-15","19:00:00","ROBO A TRANSEUNTE S.V.",-99.14184,19.36934
"61083","2018-01-15","20:45:00","ROBO A NEGOCIO C.V.",-99.20954,19.37279
"61089","2018-01-16","02:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15329,19.40173
"61092","2018-01-16","00:30:00","ROBO A TRANSEUNTE C.V.",-99.21072,19.39377
"61104","2018-01-16","10:40:00","ROBO A TRANSEUNTE C.V.",-99.21412,19.37513
"61109","2018-01-16","13:30:00","ROBO A CUENTAHABIENTE C.V.",-99.15917,19.38804
"61141","2018-01-16","21:53:00","ROBO A TRANSEUNTE C.V.",-99.15551,19.40015
"61151","2018-01-16","10:00:00","ROBO A NEGOCIO C.V.",-99.15551,19.3861
"61167","2018-01-16","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21256,19.39967
"61177","2018-01-16","19:40:00","ROBO A TRANSEUNTE C.V.",-99.26196,19.3697
"61186","2018-01-16","04:25:00","ROBO A TRANSEUNTE C.V.",-99.18904,19.36311
"61190","2018-01-16","21:00:00","ROBO A BORDO DE MICROBUS C.V.",-99.20467,19.36639
"61191","2018-01-16","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19549,19.37922
"61192","2018-01-16","19:00:00","ROBO A TRANSEUNTE S.V.",-99.17847,19.37512
"61193","2018-01-16","15:00:00","ROBO A TRANSEUNTE S.V.",-99.1553,19.37617
"61197","2018-01-16","12:00:00","ROBO A TRANSEUNTE C.V.",-99.19327,19.3952
"61205","2018-01-16","19:50:00","ROBO A TRANSEUNTE C.V.",-99.19957,19.40029
"61212","2018-01-16","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24339,19.38069
"61221","2018-01-16","04:06:00","ROBO A NEGOCIO C.V.",-99.21827,19.34283
"61224","2018-01-16","20:30:00","ROBO A BORDO DE METRO S.V.",-99.18768,19.37633
"61239","2018-01-17","01:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1679,19.38997
"61240","2018-01-17","03:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15279,19.36856
"61247","2018-01-17","08:40:00","ROBO A BORDO DE METRO S.V.",-99.18579,19.39166
"61265","2018-01-17","13:30:00","ROBO A CUENTAHABIENTE C.V.",-99.16366,19.37236
"61289","2018-01-17","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14663,19.38867
"61295","2018-01-17","10:30:00","ROBO A CUENTAHABIENTE C.V.",-99.2641,19.36685
"61300","2018-01-17","21:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1389,19.39913
"61305","2018-01-17","15:00:00","ROBO A BORDO DE MICROBUS C.V.",-99.16165,19.36902
"61313","2018-01-17","19:10:00","ROBO A TRANSEUNTE C.V.",-99.24124,19.37888
"61316","2018-01-17","08:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.23322,19.38181
"61327","2018-01-17","07:35:00","ROBO A TRANSEUNTE C.V.",-99.17424,19.37852
"61334","2018-01-17","14:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17857,19.35912
"61336","2018-01-17","13:00:00","ROBO A TRANSEUNTE S.V.",-99.14062,19.37824
"61337","2018-01-17","23:15:00","ROBO A TRANSEUNTE C.V.",-99.1422,19.36145
"61338","2018-01-17","19:15:00","ROBO A BORDO DE METRO S.V.",-99.18169,19.39498
"61340","2018-01-17","20:30:00","ROBO A BORDO DE METRO S.V.",-99.20286,19.36675
"61341","2018-01-17","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22938,19.35985
"61348","2018-01-17","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24326,19.36135
"61350","2018-01-17","15:00:00","ROBO A TRANSEUNTE C.V.",-99.14419,19.37938
"61352","2018-01-17","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19512,19.3918
"61354","2018-01-17","08:00:00","ROBO A BORDO DE METRO S.V.",-99.20047,19.39861
"61363","2018-01-17","17:10:00","ROBO A NEGOCIO C.V.",-99.16444,19.39697
"61364","2018-01-17","08:30:00","ROBO A NEGOCIO C.V.",-99.18705,19.37147
"61365","2018-01-17","19:40:00","ROBO A NEGOCIO C.V.",-99.14067,19.35948
"61366","2018-01-17","20:19:00","ROBO A NEGOCIO C.V.",-99.13889,19.3852
"61367","2018-01-17","16:46:00","ROBO A NEGOCIO C.V.",-99.19543,19.3648
"61374","2018-01-17","14:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17091,19.39231
"61378","2018-01-17","22:30:00","ROBO A TRANSEUNTE C.V.",-99.16104,19.39864
"61403","2018-01-18","10:00:00","ROBO A TRANSEUNTE S.V.",-99.13588,19.38767
"61419","2018-01-18","07:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18808,19.36227
"61420","2018-01-18","08:25:00","ROBO A TRANSEUNTE S.V.",-99.14727,19.38584
"61431","2018-01-18","14:00:00","ROBO A TRANSEUNTE C.V.",-99.25507,19.35924
"61441","2018-01-18","15:45:00","ROBO A TRANSEUNTE C.V.",-99.13292,19.39475
"61444","2018-01-18","18:58:00","ROBO A BORDO DE METRO S.V.",-99.18768,19.37633
"61451","2018-01-18","10:00:00","ROBO A REPARTIDOR S.V.",-99.15433,19.36179
"61476","2018-01-18","09:30:00","ROBO A REPARTIDOR S.V.",-99.14517,19.39675
"61479","2018-01-18","19:00:00","ROBO A TRANSEUNTE C.V.",-99.13899,19.39395
"61489","2018-01-18","23:30:00","ROBO A TRANSEUNTE C.V.",-99.14969,19.38631
"61491","2018-01-18","19:00:00","ROBO A TRANSEUNTE C.V.",-99.2381,19.37918
"61496","2018-01-18","22:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21722,19.38351
"61499","2018-01-18","07:40:00","ROBO A TRANSEUNTE C.V.",-99.14086,19.35978
"61510","2018-01-18","16:00:00","ROBO A TRANSEUNTE C.V.",-99.24769,19.35946
"61512","2018-01-18","17:40:00","ROBO A TRANSEUNTE C.V.",-99.21161,19.39047
"61524","2018-01-18","14:00:00","ROBO A NEGOCIO C.V.",-99.25482,19.35935
"61533","2018-01-18","23:00:00","ROBO A TRANSEUNTE S.V.",-99.14128,19.39607
"61534","2018-01-18","21:50:00","ROBO A NEGOCIO C.V.",-99.19946,19.3729
"61543","2018-01-18","16:00:00","ROBO A TRANSEUNTE S.V.",-99.20912,19.36606
"61556","2018-01-19","11:00:00","ROBO A NEGOCIO C.V.",-99.18765,19.37656
"61558","2018-01-19","00:04:00","ROBO A TRANSEUNTE C.V.",-99.23269,19.33318
"61561","2018-01-19","09:30:00","ROBO A TRANSEUNTE C.V.",-99.2523,19.36036
"61563","2018-01-19","11:40:00","ROBO A TRANSEUNTE C.V.",-99.20869,19.37671
"61565","2018-01-19","09:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17139,19.3605
"61569","2018-01-19","07:30:00","ROBO A TRANSEUNTE S.V.",-99.15154,19.39552
"61590","2018-01-19","18:56:00","ROBO A TRANSEUNTE C.V.",-99.17584,19.372
"61591","2018-01-19","10:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21066,19.31824
"61592","2018-01-19","20:20:00","HOMICIDIO DOLOSO",-99.21214,19.38011
"61593","2018-01-19","16:15:00","ROBO A TRANSEUNTE C.V.",-99.21372,19.37716
"61597","2018-01-19","20:00:00","ROBO A TRANSEUNTE C.V.",-99.2001,19.36752
"61599","2018-01-19","18:00:00","ROBO A TRANSEUNTE S.V.",-99.17561,19.37293
"61612","2018-01-19","21:30:00","ROBO A NEGOCIO C.V.",-99.14774,19.36865
"61613","2018-01-19","21:20:00","ROBO A TRANSEUNTE C.V.",-99.14846,19.37171
"61615","2018-01-19","21:30:00","ROBO A TRANSEUNTE C.V.",-99.15015,19.40046
"61619","2018-01-19","14:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20097,19.3269
"61624","2018-01-19","17:30:00","ROBO A TRANSEUNTE C.V.",-99.201,19.38942
"61625","2018-01-19","18:40:00","ROBO A TRANSEUNTE C.V.",-99.21197,19.37391
"61626","2018-01-19","22:00:00","ROBO A TRANSEUNTE C.V.",-99.20807,19.36054
"61629","2018-01-19","21:20:00","ROBO A TRANSEUNTE C.V.",-99.24139,19.35534
"61631","2018-01-19","23:20:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19841,19.37134
"61633","2018-01-19","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21231,19.35562
"61641","2018-01-19","20:10:00","ROBO A TRANSEUNTE C.V.",-99.22734,19.36094
"61644","2018-01-19","18:00:00","ROBO A BORDO DE METRO S.V.",-99.16486,19.37079
"61647","2018-01-19","20:30:00","ROBO A TRANSEUNTE C.V.",-99.21272,19.37655
"61654","2018-01-19","22:15:00","ROBO A TRANSEUNTE C.V.",-99.20695,19.39058
"61658","2018-01-19","20:20:00","ROBO A BORDO DE MICROBUS C.V.",-99.20138,19.37916
"61661","2018-01-19","08:00:00","ROBO A BORDO DE METRO S.V.",-99.16455,19.37073
"61674","2018-01-19","20:00:00","ROBO A TRANSEUNTE C.V.",-99.17254,19.39237
"61687","2018-01-19","19:36:00","ROBO A NEGOCIO C.V.",-99.16182,19.38758
"61688","2018-01-19","17:29:00","ROBO A NEGOCIO C.V.",-99.23197,19.36662
"61706","2018-01-20","02:10:00","HOMICIDIO DOLOSO",-99.19432,19.39809
"61709","2018-01-20","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14254,19.36558
"61710","2018-01-20","06:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17344,19.37706
"61711","2018-01-20","06:55:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15786,19.37455
"61724","2018-01-20","01:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19559,19.34649
"61735","2018-01-20","17:00:00","ROBO A NEGOCIO C.V.",-99.18346,19.39631
"61739","2018-01-20","10:30:00","ROBO A REPARTIDOR S.V.",-99.14167,19.37047
"61752","2018-01-20","03:30:00","ROBO A TRANSEUNTE C.V.",-99.19364,19.34002
"61760","2018-01-20","22:15:00","ROBO A TRANSEUNTE C.V.",-99.23242,19.38183
"61779","2018-01-20","19:30:00","ROBO A TRANSEUNTE C.V.",-99.23347,19.36757
"61785","2018-01-20","00:30:00","ROBO A BORDO DE METRO S.V.",-99.19131,19.3465
